split,file,token_count,semantic_token_count,unknown_semantic_token_count,class_count_nonzero,window_size,window_count,text_element_count,viewbox_min_x,viewbox_min_y,viewbox_width,viewbox_height,tag_circle,tag_ellipse,tag_line,tag_path,tag_polygon,tag_polyline,tag_rect
test,1118-1976.svg,142,68,0,4,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,142,0,0,0
test,1118-1977.svg,91,32,0,4,2048,1,0,0.0,0.0,140.0,140.0,1,0,0,90,0,0,0
test,1118-2296.svg,268,124,0,8,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,268,0,0,0
test,1118-2303.svg,39,4,0,1,2048,1,0,0.0,0.0,140.0,140.0,1,0,0,38,0,0,0
test,1118-2407.svg,230,74,0,5,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,230,0,0,0
test,1118-2619.svg,883,370,0,3,2048,1,0,0.0,0.0,140.0,140.0,33,0,0,850,0,0,0
test,1118-2622.svg,1129,620,0,8,2048,1,0,0.0,0.0,140.0,140.0,10,0,0,1119,0,0,0
test,1118-2727.svg,1707,315,0,7,2048,1,0,0.0,0.0,140.0,140.0,14,10,0,1683,0,0,0
test,1118-2728.svg,434,116,0,5,2048,1,0,0.0,0.0,140.0,140.0,6,0,0,428,0,0,0
test,1120-0003.svg,380,140,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,380,0,0,0
test,1120-0009.svg,367,194,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,367,0,0,0
test,1121-0006.svg,1153,203,0,7,2048,1,0,0.0,0.0,140.0,140.0,13,0,0,1140,0,0,0
test,1121-0029.svg,198,115,0,4,2048,1,0,0.0,0.0,140.0,140.0,2,0,0,196,0,0,0
test,1121-0034.svg,1793,372,0,4,2048,1,0,0.0,0.0,140.0,140.0,3,0,0,1790,0,0,0
test,1121-0048.svg,1862,233,0,4,2048,1,0,0.0,0.0,140.0,140.0,15,0,0,1847,0,0,0
test,1121-0050.svg,732,587,0,5,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,732,0,0,0
test,1121-0062.svg,1741,402,0,8,2048,1,0,0.0,0.0,140.0,140.0,25,0,0,1716,0,0,0
test,1122-0010.svg,491,328,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,491,0,0,0
test,1123-0011.svg,50,17,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,50,0,0,0
test,1123-0035.svg,266,193,0,4,2048,1,0,0.0,0.0,140.0,140.0,2,0,0,264,0,0,0
test,1123-0038.svg,350,97,0,4,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,350,0,0,0
test,1123-0051.svg,168,42,0,2,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,168,0,0,0
test,1123-0057.svg,568,419,0,6,2048,1,0,0.0,0.0,140.0,140.0,25,2,0,541,0,0,0
test,1124-0007.svg,616,283,0,9,2048,1,0,0.0,0.0,140.0,140.0,7,0,0,609,0,0,0
test,1124-0011.svg,327,126,0,5,2048,1,0,0.0,0.0,140.0,140.0,4,0,0,323,0,0,0
test,1125-0004.svg,779,277,0,6,2048,1,0,0.0,0.0,140.0,140.0,17,0,0,762,0,0,0
test,1125-0005.svg,694,283,0,7,2048,1,0,0.0,0.0,140.0,140.0,15,0,0,679,0,0,0
test,1126-0010.svg,525,15,0,2,2048,1,0,0.0,0.0,140.0,140.0,1,0,0,524,0,0,0
test,1127-0000.svg,441,298,0,1,2048,1,0,0.0,0.0,140.0,140.0,6,0,0,435,0,0,0
test,1127-0004.svg,605,252,0,1,2048,1,0,0.0,0.0,140.0,140.0,7,0,0,598,0,0,0
test,1128-0038.svg,6072,575,0,6,2048,3,0,0.0,0.0,140.0,140.0,3,0,0,6069,0,0,0
test,1128-0051.svg,822,422,0,9,2048,1,0,0.0,0.0,140.0,140.0,3,0,0,819,0,0,0
test,1128-0064.svg,369,98,0,2,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,369,0,0,0
test,1128-0091.svg,94,5,0,1,2048,1,0,0.0,0.0,140.0,140.0,1,0,0,93,0,0,0
test,1128-0099.svg,1335,108,0,5,2048,1,0,0.0,0.0,140.0,140.0,21,0,0,1314,0,0,0
test,1129-0008.svg,617,286,0,9,2048,1,0,0.0,0.0,140.0,140.0,3,0,0,614,0,0,0
test,1129-0015.svg,1006,621,0,8,2048,1,0,0.0,0.0,140.0,140.0,27,4,0,975,0,0,0
test,1131-0009.svg,584,330,0,7,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,584,0,0,0
test,1131-0013.svg,1042,491,0,8,2048,1,0,0.0,0.0,140.0,140.0,10,0,0,1032,0,0,0
test,1132-0002.svg,319,203,0,5,2048,1,0,0.0,0.0,140.0,140.0,35,4,0,280,0,0,0
test,1132-0005.svg,87,49,0,3,2048,1,0,0.0,0.0,140.0,140.0,1,0,0,86,0,0,0
test,1132-0006.svg,962,722,0,11,2048,1,0,0.0,0.0,140.0,140.0,21,6,0,935,0,0,0
test,1132-0010.svg,126,72,0,4,2048,1,0,0.0,0.0,140.0,140.0,2,0,0,124,0,0,0
test,1132-0022.svg,309,186,0,4,2048,1,0,0.0,0.0,140.0,140.0,32,4,0,273,0,0,0
test,1132-0036.svg,793,481,0,9,2048,1,0,0.0,0.0,140.0,140.0,31,2,0,760,0,0,0
test,1133-0037.svg,9699,1309,0,3,2048,5,0,0.0,0.0,140.0,140.0,0,0,0,9699,0,0,0
test,1133-0040.svg,9971,576,0,4,2048,5,0,0.0,0.0,140.0,140.0,0,0,0,9971,0,0,0
test,1133-0071.svg,3087,486,0,7,2048,2,0,0.0,0.0,140.0,140.0,20,0,0,3067,0,0,0
test,1133-0074.svg,275,45,0,2,2048,1,0,0.0,0.0,140.0,140.0,1,0,0,274,0,0,0
test,1133-0075.svg,562,157,0,5,2048,1,0,0.0,0.0,140.0,140.0,1,0,0,561,0,0,0
test,1133-0078.svg,2686,1308,0,8,2048,2,0,0.0,0.0,140.0,140.0,13,0,0,2673,0,0,0
test,1133-0081.svg,492,178,0,4,2048,1,0,0.0,0.0,140.0,140.0,3,0,0,489,0,0,0
test,1133-0088.svg,581,241,0,4,2048,1,0,0.0,0.0,140.0,140.0,6,0,0,575,0,0,0
test,1133-0092.svg,1970,1516,0,6,2048,1,0,0.0,0.0,140.0,140.0,3,0,0,1967,0,0,0
test,1133-0093.svg,1361,742,0,6,2048,1,0,0.0,0.0,140.0,140.0,8,0,0,1353,0,0,0
test,1134-0026.svg,2499,1425,0,21,2048,2,0,0.0,0.0,140.0,140.0,32,4,0,2463,0,0,0
test,1134-0028.svg,856,718,0,16,2048,1,0,0.0,0.0,140.0,140.0,14,0,0,842,0,0,0
test,1135-0009.svg,995,454,0,5,2048,1,0,0.0,0.0,140.0,140.0,10,0,0,985,0,0,0
test,1135-0013.svg,926,406,0,6,2048,1,0,0.0,0.0,140.0,140.0,10,0,0,916,0,0,0
test,1135-0021.svg,663,216,0,3,2048,1,0,0.0,0.0,140.0,140.0,4,0,0,659,0,0,0
test,1136-0009.svg,424,56,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,424,0,0,0
test,1138-0003.svg,1181,969,0,9,2048,1,0,0.0,0.0,140.0,140.0,28,5,0,1148,0,0,0
test,1138-0013.svg,636,361,0,6,2048,1,0,0.0,0.0,140.0,140.0,6,0,0,630,0,0,0
test,1138-0021.svg,209,72,0,3,2048,1,0,0.0,0.0,140.0,140.0,3,0,0,206,0,0,0
test,1139-0482.svg,53,34,0,2,2048,1,0,0.0,0.0,140.0,140.0,3,0,0,50,0,0,0
test,1139-0519.svg,109,72,0,4,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,109,0,0,0
test,1139-0548.svg,45,31,0,2,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,45,0,0,0
test,1139-0555.svg,83,38,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,83,0,0,0
test,1139-0587.svg,436,394,0,2,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,436,0,0,0
test,1139-0653.svg,830,810,0,5,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,830,0,0,0
test,1139-0686.svg,714,649,0,5,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,714,0,0,0
test,1139-0752.svg,106,50,0,3,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,106,0,0,0
test,1139-0780.svg,57,17,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,57,0,0,0
test,1139-0814.svg,112,82,0,3,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,112,0,0,0
test,1139-0815.svg,73,43,0,2,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,73,0,0,0
test,1139-0817.svg,247,135,0,4,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,247,0,0,0
test,1139-0818.svg,212,103,0,5,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,212,0,0,0
test,1139-0879.svg,402,323,0,6,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,402,0,0,0
test,1139-0883.svg,131,63,0,3,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,131,0,0,0
test,1139-0912.svg,601,520,0,7,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,601,0,0,0
test,1139-0915.svg,1157,1150,0,2,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,1157,0,0,0
test,1139-0950.svg,1016,978,0,2,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,1016,0,0,0
test,1139-0981.svg,1630,1619,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,1630,0,0,0
test,1139-0982.svg,1174,1107,0,3,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,1174,0,0,0
test,1139-1013.svg,960,913,0,2,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,960,0,0,0
test,1139-1017.svg,202,77,0,2,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,202,0,0,0
test,1139-1043.svg,1153,1140,0,2,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,1153,0,0,0
test,1139-1045.svg,1424,1421,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,1424,0,0,0
test,1139-1048.svg,1299,1293,0,3,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,1299,0,0,0
test,1139-1049.svg,665,639,0,3,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,665,0,0,0
test,1139-1078.svg,2181,2178,0,1,2048,2,0,0.0,0.0,140.0,140.0,0,0,0,2181,0,0,0
test,1139-1081.svg,1269,1256,0,4,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,1269,0,0,0
test,1139-1113.svg,1117,989,0,3,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,1117,0,0,0
test,1140-0020.svg,19100,4987,0,3,2048,10,0,0.0,0.0,140.0,140.0,24,0,0,19076,0,0,0
test,1140-0041.svg,3553,489,0,10,2048,2,0,0.0,0.0,140.0,140.0,38,1,0,3514,0,0,0
test,1140-0042.svg,11415,302,0,6,2048,6,0,0.0,0.0,140.0,140.0,49,0,0,11366,0,0,0
test,1140-0049.svg,374,248,0,6,2048,1,0,0.0,0.0,140.0,140.0,8,0,0,366,0,0,0
test,1140-0050.svg,168,98,0,3,2048,1,0,0.0,0.0,140.0,140.0,3,0,0,165,0,0,0
test,1140-0068.svg,255,150,0,5,2048,1,0,0.0,0.0,140.0,140.0,3,0,0,252,0,0,0
test,1140-0070.svg,11133,224,0,1,2048,6,0,0.0,0.0,140.0,140.0,16,0,0,11117,0,0,0
test,1140-0086.svg,17028,171,0,4,2048,9,0,0.0,0.0,140.0,140.0,27,0,0,17001,0,0,0
test,1141-0004.svg,6465,1610,0,15,2048,4,0,0.0,0.0,140.0,140.0,51,0,0,6414,0,0,0
test,1141-0006.svg,5249,1289,0,18,2048,3,0,0.0,0.0,140.0,140.0,50,0,0,5199,0,0,0
test,1144-0010.svg,2697,1683,0,20,2048,2,0,0.0,0.0,140.0,140.0,47,0,0,2650,0,0,0
test,1146-0006.svg,1372,221,0,3,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,1372,0,0,0
test,1146-0012.svg,819,516,0,5,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,819,0,0,0
test,1146-0013.svg,1728,40,0,2,2048,1,0,0.0,0.0,140.0,140.0,3,0,0,1725,0,0,0
test,1146-0020.svg,1895,296,0,7,2048,1,0,0.0,0.0,140.0,140.0,2,0,0,1893,0,0,0
test,1146-0048.svg,1607,154,0,3,2048,1,0,0.0,0.0,140.0,140.0,1,0,0,1606,0,0,0
test,1146-0055.svg,1637,85,0,2,2048,1,0,0.0,0.0,140.0,140.0,2,0,0,1635,0,0,0
test,1147-0009.svg,875,428,0,5,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,875,0,0,0
test,1147-0017.svg,399,155,0,4,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,399,0,0,0
test,1148-0007.svg,2812,1766,0,19,2048,2,0,0.0,0.0,140.0,140.0,43,6,0,2763,0,0,0
test,1148-0012.svg,3183,2014,0,21,2048,2,0,0.0,0.0,140.0,140.0,47,0,0,3136,0,0,0
test,1148-0022.svg,3140,1776,0,21,2048,2,0,0.0,0.0,140.0,140.0,46,0,0,3094,0,0,0
test,1148-0028.svg,436,143,0,6,2048,1,0,0.0,0.0,140.0,140.0,11,3,0,422,0,0,0
test,1150-0017.svg,539,234,0,5,2048,1,0,0.0,0.0,140.0,140.0,1,0,0,538,0,0,0
test,1150-0018.svg,1134,536,0,10,2048,1,0,0.0,0.0,140.0,140.0,51,0,0,1083,0,0,0
test,1150-0021.svg,466,192,0,5,2048,1,0,0.0,0.0,140.0,140.0,1,0,0,465,0,0,0
test,1150-0035.svg,243,33,0,2,2048,1,0,0.0,0.0,140.0,140.0,4,0,0,239,0,0,0
test,1150-0053.svg,143,36,0,2,2048,1,0,0.0,0.0,140.0,140.0,3,0,0,140,0,0,0
test,1150-0058.svg,666,194,0,6,2048,1,0,0.0,0.0,140.0,140.0,20,0,0,646,0,0,0
test,1150-0061.svg,264,114,0,7,2048,1,0,0.0,0.0,140.0,140.0,2,0,0,262,0,0,0
test,1150-0066.svg,1180,575,0,10,2048,1,0,0.0,0.0,140.0,140.0,50,0,0,1130,0,0,0
test,1150-0069.svg,449,188,0,5,2048,1,0,0.0,0.0,140.0,140.0,1,0,0,448,0,0,0
test,1151-0010.svg,505,162,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,505,0,0,0
test,1151-0016.svg,507,174,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,507,0,0,0
test,1152-0029.svg,2704,2105,0,17,2048,2,0,0.0,0.0,140.0,140.0,40,0,0,2664,0,0,0
test,1152-0036.svg,2982,221,0,5,2048,2,0,0.0,0.0,140.0,140.0,5,0,0,2977,0,0,0
test,1153-0022.svg,1203,21,0,1,2048,1,0,0.0,0.0,140.0,140.0,63,0,0,1140,0,0,0
test,1153-0026.svg,596,90,0,2,2048,1,0,0.0,0.0,140.0,140.0,7,0,0,589,0,0,0
test,1153-0028.svg,262,2,0,1,2048,1,0,0.0,0.0,140.0,140.0,2,0,0,260,0,0,0
test,1154-0007.svg,616,310,0,9,2048,1,0,0.0,0.0,140.0,140.0,7,0,0,609,0,0,0
test,1155-0002.svg,45,28,0,2,2048,1,0,0.0,0.0,140.0,140.0,2,0,0,43,0,0,0
test,1155-0008.svg,30,3,0,1,2048,1,0,0.0,0.0,140.0,140.0,2,0,0,28,0,0,0
test,1156-0005.svg,210,149,0,4,2048,1,0,0.0,0.0,140.0,140.0,7,0,0,203,0,0,0
test,1156-0014.svg,448,387,0,5,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,448,0,0,0
test,1156-0017.svg,462,342,0,5,2048,1,0,0.0,0.0,140.0,140.0,1,0,0,461,0,0,0
test,1158-0004.svg,6465,1683,0,16,2048,4,0,0.0,0.0,140.0,140.0,51,0,0,6414,0,0,0
test,1159-0006.svg,1019,713,0,11,2048,1,0,0.0,0.0,140.0,140.0,28,6,0,985,0,0,0
test,1159-0009.svg,768,255,0,6,2048,1,0,0.0,0.0,140.0,140.0,6,0,0,762,0,0,0
test,1159-0012.svg,608,464,0,7,2048,1,0,0.0,0.0,140.0,140.0,4,0,0,604,0,0,0
test,1159-0026.svg,986,430,0,4,2048,1,0,0.0,0.0,140.0,140.0,24,0,0,962,0,0,0
test,1159-0027.svg,451,155,0,5,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,451,0,0,0
test,1159-0036.svg,688,541,0,6,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,688,0,0,0
test,1159-0043.svg,726,389,0,7,2048,1,0,0.0,0.0,140.0,140.0,24,2,0,700,0,0,0
test,1160-0042.svg,1014,528,0,12,2048,1,0,0.0,0.0,140.0,140.0,16,0,0,998,0,0,0
test,1160-0043.svg,265,73,0,5,2048,1,0,0.0,0.0,140.0,140.0,8,0,0,257,0,0,0
test,1162-0004.svg,340,197,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,340,0,0,0
test,1163-2347.svg,2446,2284,0,5,2048,2,0,0.0,0.0,140.0,140.0,134,0,0,2312,0,0,0
test,1163-2348.svg,5836,5702,0,7,2048,3,0,0.0,0.0,140.0,140.0,360,0,0,5476,0,0,0
test,1163-2426.svg,135,52,0,3,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,135,0,0,0
test,1163-2427.svg,2456,2381,0,3,2048,2,0,0.0,0.0,140.0,140.0,152,0,0,2304,0,0,0
test,1163-2429.svg,4165,4005,0,4,2048,3,0,0.0,0.0,140.0,140.0,264,0,0,3901,0,0,0
test,1163-2430.svg,3476,3367,0,7,2048,2,0,0.0,0.0,140.0,140.0,243,0,0,3233,0,0,0
test,1163-2594.svg,350,246,0,5,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,350,0,0,0
test,1163-2673.svg,356,216,0,4,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,356,0,0,0
test,1163-2676.svg,226,179,0,7,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,226,0,0,0
test,1163-2753.svg,161,96,0,5,2048,1,0,0.0,0.0,140.0,140.0,2,0,0,159,0,0,0
test,1163-2839.svg,221,24,0,2,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,221,0,0,0
test,1163-2844.svg,119,64,0,1,2048,1,0,0.0,0.0,140.0,140.0,2,0,0,117,0,0,0
test,1163-3082.svg,590,173,0,3,2048,1,0,0.0,0.0,140.0,140.0,1,0,0,589,0,0,0
test,1163-3167.svg,542,202,0,6,2048,1,0,0.0,0.0,140.0,140.0,20,2,0,520,0,0,0
test,1163-3250.svg,381,184,0,5,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,381,0,0,0
test,1163-3327.svg,455,264,0,3,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,455,0,0,0
test,1163-3412.svg,173,24,0,2,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,173,0,0,0
test,1163-3818.svg,394,234,0,5,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,394,0,0,0
test,1163-3819.svg,924,663,0,7,2048,1,0,0.0,0.0,140.0,140.0,59,6,0,859,0,0,0
test,1165-0004.svg,262,55,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,262,0,0,0
test,1165-0014.svg,98,18,0,1,2048,1,0,0.0,0.0,140.0,140.0,2,0,0,96,0,0,0
test,1166-0006.svg,464,289,0,4,2048,1,0,0.0,0.0,140.0,140.0,1,0,0,463,0,0,0
test,1167-0007.svg,2867,2592,0,16,2048,2,0,0.0,0.0,140.0,140.0,35,2,0,2830,0,0,0
test,1167-0009.svg,2029,1480,0,14,2048,1,0,0.0,0.0,140.0,140.0,23,2,0,2004,0,0,0
test,1168-0004.svg,158,58,0,4,2048,1,0,0.0,0.0,140.0,140.0,2,0,0,156,0,0,0
test,1168-0010.svg,326,116,0,4,2048,1,0,0.0,0.0,140.0,140.0,2,0,0,324,0,0,0
test,1168-0015.svg,1307,1023,0,8,2048,1,0,0.0,0.0,140.0,140.0,28,5,0,1274,0,0,0
test,1169-0011.svg,212,6,0,2,2048,1,0,0.0,0.0,140.0,140.0,10,0,0,202,0,0,0
test,1171-0005.svg,266,74,0,4,2048,1,0,0.0,0.0,140.0,140.0,7,0,0,259,0,0,0
test,1171-0007.svg,616,311,0,9,2048,1,0,0.0,0.0,140.0,140.0,7,0,0,609,0,0,0
test,1171-0020.svg,337,166,0,4,2048,1,0,0.0,0.0,140.0,140.0,3,0,0,334,0,0,0
test,1171-0025.svg,1237,643,0,6,2048,1,0,0.0,0.0,140.0,140.0,29,5,0,1203,0,0,0
test,1172-0013.svg,1682,317,0,5,2048,1,0,0.0,0.0,140.0,140.0,11,0,0,1671,0,0,0
test,1172-0020.svg,1595,405,0,5,2048,1,0,0.0,0.0,140.0,140.0,2,0,0,1593,0,0,0
test,1172-0033.svg,448,113,0,3,2048,1,0,0.0,0.0,140.0,140.0,1,0,0,447,0,0,0
test,1172-0034.svg,1771,417,0,3,2048,1,0,0.0,0.0,140.0,140.0,3,0,0,1768,0,0,0
test,1172-0041.svg,1557,664,0,8,2048,1,0,0.0,0.0,140.0,140.0,7,0,0,1550,0,0,0
test,1172-0048.svg,1903,559,0,8,2048,1,0,0.0,0.0,140.0,140.0,24,0,0,1879,0,0,0
test,1173-0004.svg,253,51,0,2,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,253,0,0,0
test,1173-0006.svg,287,103,0,4,2048,1,0,0.0,0.0,140.0,140.0,2,0,0,285,0,0,0
test,1174-0027.svg,464,141,0,7,2048,1,0,0.0,0.0,140.0,140.0,5,0,0,459,0,0,0
test,1174-0048.svg,410,220,0,6,2048,1,0,0.0,0.0,140.0,140.0,2,0,0,408,0,0,0
test,1174-0080.svg,601,388,0,8,2048,1,0,0.0,0.0,140.0,140.0,3,0,0,598,0,0,0
test,1174-0085.svg,3023,725,0,9,2048,2,0,0.0,0.0,140.0,140.0,19,12,0,2992,0,0,0
test,1174-0092.svg,2136,547,0,12,2048,2,0,0.0,0.0,140.0,140.0,13,14,0,2109,0,0,0
test,1174-0103.svg,178,32,0,2,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,178,0,0,0
test,1174-0113.svg,1483,942,0,5,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,1483,0,0,0
test,1174-0133.svg,265,150,0,1,2048,1,0,0.0,0.0,140.0,140.0,1,0,0,264,0,0,0
test,1174-0163.svg,212,30,0,1,2048,1,0,0.0,0.0,140.0,140.0,3,0,0,209,0,0,0
test,1174-0165.svg,213,27,0,2,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,213,0,0,0
test,1174-0182.svg,306,27,0,3,2048,1,0,0.0,0.0,140.0,140.0,1,0,0,305,0,0,0
test,1175-0006.svg,1159,327,0,6,2048,1,0,0.0,0.0,140.0,140.0,21,0,0,1138,0,0,0
test,1176-0008.svg,590,344,0,6,2048,1,0,0.0,0.0,140.0,140.0,6,0,0,584,0,0,0
test,1176-0031.svg,887,679,0,7,2048,1,0,0.0,0.0,140.0,140.0,4,0,0,883,0,0,0
test,1176-0036.svg,544,325,0,9,2048,1,0,0.0,0.0,140.0,140.0,8,0,0,536,0,0,0
test,1177-0027.svg,1609,51,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,1609,0,0,0
test,1177-0030.svg,153,48,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,153,0,0,0
test,1177-0051.svg,613,21,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,613,0,0,0
test,1177-0079.svg,978,13,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,978,0,0,0
test,1177-0094.svg,926,12,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,926,0,0,0
test,1177-0112.svg,19,2,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,19,0,0,0
test,1178-0013.svg,8453,1918,0,21,2048,5,0,0.0,0.0,140.0,140.0,48,6,0,8399,0,0,0
test,1178-0015.svg,5606,835,0,15,2048,3,0,0.0,0.0,140.0,140.0,18,0,0,5588,0,0,0
test,1179-0009.svg,308,105,0,3,2048,1,0,0.0,0.0,140.0,140.0,1,0,0,307,0,0,0
test,1180-0015.svg,869,700,0,9,2048,1,0,0.0,0.0,140.0,140.0,10,1,0,858,0,0,0
test,1180-0027.svg,1895,356,0,4,2048,1,0,0.0,0.0,140.0,140.0,2,0,0,1893,0,0,0
test,1180-0029.svg,172,91,0,5,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,172,0,0,0
test,1180-0041.svg,1931,792,0,9,2048,1,0,0.0,0.0,140.0,140.0,12,0,0,1919,0,0,0
test,1181-0008.svg,617,290,0,8,2048,1,0,0.0,0.0,140.0,140.0,3,0,0,614,0,0,0
test,1181-0009.svg,1164,790,0,10,2048,1,0,0.0,0.0,140.0,140.0,39,4,0,1121,0,0,0
test,1181-0014.svg,751,329,0,9,2048,1,0,0.0,0.0,140.0,140.0,8,0,0,743,0,0,0
test,1181-0016.svg,303,138,0,5,2048,1,0,0.0,0.0,140.0,140.0,5,0,0,298,0,0,0
test,1181-0018.svg,1183,757,0,7,2048,1,0,0.0,0.0,140.0,140.0,21,0,0,1162,0,0,0
test,1182-0002.svg,183,24,0,2,2048,1,0,0.0,0.0,140.0,140.0,2,0,0,181,0,0,0
test,1182-0012.svg,410,220,0,7,2048,1,0,0.0,0.0,140.0,140.0,5,0,0,405,0,0,0
test,1183-0002.svg,192,63,0,4,2048,1,0,0.0,0.0,140.0,140.0,4,0,0,188,0,0,0
test,1183-0017.svg,595,211,0,7,2048,1,0,0.0,0.0,140.0,140.0,11,0,0,584,0,0,0
test,1185-0003.svg,282,108,0,6,2048,1,0,0.0,0.0,140.0,140.0,5,0,0,277,0,0,0
test,1185-0007.svg,562,212,0,7,2048,1,0,0.0,0.0,140.0,140.0,7,0,0,555,0,0,0
test,1185-0016.svg,771,272,0,7,2048,1,0,0.0,0.0,140.0,140.0,17,0,0,754,0,0,0
test,1186-0004.svg,2831,1677,0,21,2048,2,0,0.0,0.0,140.0,140.0,46,0,0,2785,0,0,0
test,1188-0280.svg,408,128,0,1,2048,1,0,0.0,0.0,140.0,140.0,7,0,0,401,0,0,0
test,1188-0286.svg,409,99,0,1,2048,1,0,0.0,0.0,140.0,140.0,6,0,0,403,0,0,0
test,1189-0004.svg,559,315,0,1,2048,1,0,0.0,0.0,140.0,140.0,9,0,0,550,0,0,0
test,1189-0006.svg,561,102,0,1,2048,1,0,0.0,0.0,140.0,140.0,8,0,0,553,0,0,0
test,1189-0008.svg,468,166,0,2,2048,1,0,0.0,0.0,140.0,140.0,6,0,0,462,0,0,0
test,1189-0012.svg,476,165,0,1,2048,1,0,0.0,0.0,140.0,140.0,6,0,0,470,0,0,0
test,1190-0017.svg,812,400,0,7,2048,1,0,0.0,0.0,140.0,140.0,9,0,0,803,0,0,0
test,1190-0024.svg,559,237,0,7,2048,1,0,0.0,0.0,140.0,140.0,12,0,0,547,0,0,0
test,1190-0025.svg,733,349,0,5,2048,1,0,0.0,0.0,140.0,140.0,12,0,0,721,0,0,0
test,1190-0031.svg,1303,19,0,2,2048,1,0,0.0,0.0,140.0,140.0,2,0,0,1301,0,0,0
test,1190-0045.svg,1196,112,0,4,2048,1,0,0.0,0.0,140.0,140.0,6,0,0,1190,0,0,0
test,1190-0054.svg,431,112,0,3,2048,1,0,0.0,0.0,140.0,140.0,5,0,0,426,0,0,0
test,1191-0006.svg,595,382,0,1,2048,1,0,0.0,0.0,140.0,140.0,8,0,0,587,0,0,0
test,1192-0002.svg,5227,1557,0,19,2048,3,0,0.0,0.0,140.0,140.0,47,0,0,5180,0,0,0
