split,file,semantic_elements,core_semantic_elements,core_instance_count_nonnegative,core_approx_svg_length_units,door_instance_count,window_instance_count,opening_symbol_instance_count,door_window_opening_instance_count,wall_semantic_elements,wall_length_proxy_units,curtain_wall_semantic_elements,curtain_wall_length_proxy_units,railing_semantic_elements,railing_length_proxy_units,stairs_instance_count,elevator_instance_count,escalator_instance_count,vertical_transport_instance_count,sanitary_fixture_instance_count,kitchen_equipment_instance_count,hvac_instance_count,cabinet_instance_count,parking_spot_semantic_elements,parking_spot_length_proxy_units,ffe_instance_count
test,0955-0319.svg,222,222,11,3053.462,2,6,0,8,91,1471.955,0,0.0,0,0.0,1,2,0,3,0,0,0,0,0,0.0,0
test,0956-0010.svg,1538,1178,48,4691.524,19,5,0,24,433,3337.474,0,0.0,0,0.0,2,1,0,3,8,4,2,7,0,0.0,28
test,0957-0012.svg,454,430,17,1513.714,1,5,0,6,118,1014.641,0,0.0,0,0.0,2,1,0,3,3,1,0,4,0,0.0,1
test,0957-0023.svg,443,417,17,2094.825,1,7,0,8,105,1095.661,45,154.746,4,75.0,3,1,0,4,3,0,1,1,0,0.0,2
test,0957-0024.svg,1909,1513,55,5566.638,15,9,0,24,390,3395.859,0,0.0,16,308.998,2,1,0,3,9,2,1,16,0,0.0,20
test,0957-0034.svg,444,401,18,1217.18,1,12,0,13,90,684.931,0,0.0,0,0.0,0,0,0,0,3,0,0,2,0,0.0,3
test,0957-0035.svg,2167,1684,66,5521.638,11,19,1,31,462,4274.204,0,0.0,0,0.0,1,0,0,1,13,2,0,19,0,0.0,22
test,0957-0045.svg,373,373,17,1919.579,0,7,0,7,106,1056.198,0,0.0,0,0.0,3,1,0,4,4,1,0,1,0,0.0,0
test,0957-0057.svg,1149,889,34,2527.635,6,7,0,13,211,1611.242,0,0.0,0,0.0,0,0,0,0,8,1,1,11,0,0.0,17
test,0958-0009.svg,74,74,2,1540.545,2,0,0,2,48,1147.22,0,0.0,2,198.702,0,0,0,0,0,0,0,0,0,0.0,0
test,0958-0011.svg,33,33,1,1147.349,1,0,0,1,25,781.516,0,0.0,4,343.056,0,0,0,0,0,0,0,0,0,0.0,0
test,0958-0022.svg,23,23,0,727.256,0,0,0,0,19,529.256,0,0.0,4,198.0,0,0,0,0,0,0,0,0,0,0.0,0
test,0958-0023.svg,40,40,1,812.794,1,0,0,1,26,707.214,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,0958-0042.svg,33,33,1,562.717,0,1,0,1,12,394.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,0958-0050.svg,139,139,4,2196.889,2,1,0,3,81,1173.184,0,0.0,4,177.758,1,0,0,1,0,0,0,0,0,0.0,0
test,0958-0056.svg,33,33,0,955.22,0,0,0,0,33,955.22,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,0959-0005.svg,13,13,1,169.827,0,0,0,0,0,0.0,0,0.0,2,29.0,1,0,0,1,0,0,0,0,0,0.0,0
test,0959-0013.svg,11,11,1,140.827,0,0,0,0,0,0.0,0,0.0,0,0.0,1,0,0,1,0,0,0,0,0,0.0,0
test,0960-0014.svg,572,572,34,1928.381,11,4,0,15,58,796.698,0,0.0,0,0.0,1,0,0,1,18,0,0,0,0,0.0,0
test,0961-0006.svg,562,562,21,4829.468,8,2,0,10,137,2006.218,0,0.0,0,0.0,1,7,0,8,1,0,2,0,0,0.0,0
test,0961-0036.svg,228,228,13,2086.132,7,5,0,12,137,1209.471,0,0.0,0,0.0,0,1,0,1,0,0,0,0,0,0.0,0
test,0964-0005.svg,64,64,6,598.223,1,3,0,4,30,414.186,0,0.0,0,0.0,0,0,0,0,0,0,0,2,0,0.0,0
test,0964-0009.svg,42,42,4,448.655,0,2,0,2,19,244.47,0,0.0,0,0.0,0,0,0,0,0,0,2,0,0,0.0,0
test,0965-0008.svg,236,236,14,2603.13,8,3,0,11,102,1549.177,0,0.0,0,0.0,0,3,0,3,0,0,0,0,0,0.0,0
test,0965-0014.svg,233,233,7,2460.369,1,2,0,3,112,1420.925,0,0.0,0,0.0,1,3,0,4,0,0,0,0,0,0.0,0
test,0965-0015.svg,709,709,20,6730.282,13,0,0,13,290,3771.27,0,0.0,0,0.0,1,6,0,7,0,0,0,0,0,0.0,0
test,0965-0019.svg,114,114,7,1486.187,7,0,0,7,69,1133.048,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,0965-0036.svg,466,466,15,4136.794,9,2,0,11,190,2239.552,0,0.0,0,0.0,0,4,0,4,0,0,0,0,0,0.0,0
test,0965-0042.svg,228,228,9,1814.289,2,2,0,4,35,382.822,0,0.0,0,0.0,1,4,0,5,0,0,0,0,0,0.0,0
test,0965-0043.svg,770,770,21,6256.472,11,0,0,11,240,2952.095,0,0.0,0,0.0,1,9,0,10,0,0,0,0,0,0.0,0
test,0965-0050.svg,447,447,18,4054.442,14,0,0,14,175,1999.486,0,0.0,0,0.0,1,2,0,3,1,0,0,0,0,0.0,0
test,0965-0057.svg,85,85,5,1049.817,1,4,0,5,51,652.552,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,0966-0343.svg,5,5,0,301.693,0,0,0,0,0,0.0,5,301.693,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,0966-0983.svg,153,153,9,1094.708,6,0,0,6,24,264.323,23,358.137,0,0.0,0,1,0,1,2,0,0,0,0,0.0,0
test,0966-0985.svg,170,170,13,1831.489,4,8,0,12,33,541.335,0,0.0,0,0.0,1,0,0,1,0,0,0,0,0,0.0,0
test,0966-1367.svg,29,29,2,629.294,2,0,0,2,0,0.0,11,508.404,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,0967-0010.svg,2563,1948,45,7439.267,15,11,0,26,1171,5579.408,0,0.0,16,159.003,1,1,0,2,11,2,0,4,0,0.0,28
test,0969-0022.svg,1279,989,30,4557.743,9,5,0,14,429,3613.734,0,0.0,0,0.0,0,1,0,1,5,2,2,6,0,0.0,15
test,0969-0027.svg,1166,900,39,2698.635,6,12,0,18,207,1590.242,0,0.0,12,192.0,0,0,0,0,8,1,1,11,0,0.0,17
test,0970-0005.svg,160,160,6,1473.193,1,4,0,5,52,366.0,0,0.0,4,128.198,1,0,0,1,0,0,0,0,0,0.0,0
test,0970-0008.svg,14,14,2,519.678,0,2,0,2,0,0.0,0,0.0,4,417.226,0,0,0,0,0,0,0,0,0,0.0,0
test,0971-0010.svg,174,174,0,2001.834,0,0,0,0,174,2001.834,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,0972-0012.svg,78,78,1,1577.764,0,0,0,0,55,1312.57,0,0.0,14,161.694,1,0,0,1,0,0,0,0,0,0.0,0
test,0972-0021.svg,53,53,2,838.813,0,0,0,0,41,688.832,0,0.0,4,21.254,2,0,0,2,0,0,0,0,0,0.0,0
test,0972-0022.svg,110,110,1,2302.753,0,0,0,0,95,2152.053,0,0.0,6,47.2,1,0,0,1,0,0,0,0,0,0.0,0
test,0974-0054.svg,43,43,0,1214.087,0,0,0,0,43,1214.087,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,0974-0066.svg,89,89,0,1874.001,0,0,0,0,89,1874.001,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,0975-0026.svg,59,59,1,853.653,1,0,0,1,45,625.998,0,0.0,4,156.071,0,0,0,0,0,0,0,0,0,0.0,0
test,0975-0028.svg,60,60,4,649.636,0,4,0,4,27,182.338,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,0975-0032.svg,17,17,0,144.309,0,0,0,0,17,144.309,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,0975-0036.svg,63,63,6,1053.307,2,4,0,6,20,447.515,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,0975-0040.svg,12,12,0,1068.094,0,0,0,0,8,718.063,0,0.0,4,350.031,0,0,0,0,0,0,0,0,0,0.0,0
test,0975-0044.svg,68,68,2,576.464,2,0,0,2,52,495.966,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,0979-0013.svg,2494,2494,45,2271.554,20,0,0,20,85,1061.961,168,526.898,0,0.0,0,0,0,0,25,0,0,0,0,0.0,0
test,0979-0019.svg,529,529,17,3436.491,11,0,0,11,106,1165.112,175,613.472,2,123.0,1,0,0,1,5,0,0,0,0,0.0,0
test,0979-0021.svg,393,393,6,2060.557,4,0,0,4,15,241.996,332,1491.78,0,0.0,0,2,0,2,0,0,0,0,0,0.0,0
test,0980-0008.svg,291,291,16,1902.402,5,6,0,11,113,1369.399,0,0.0,0,0.0,0,0,0,0,3,1,0,1,0,0.0,0
test,0980-0012.svg,110,110,12,1311.336,4,8,0,12,44,823.139,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,0980-0013.svg,362,362,24,2215.237,8,7,0,15,102,1510.76,0,0.0,0,0.0,0,0,0,0,6,0,0,3,0,0.0,0
test,0980-0014.svg,364,363,21,3113.449,6,7,0,13,122,1620.77,0,0.0,32,463.738,1,1,0,2,2,0,0,4,0,0.0,1
test,0980-0030.svg,596,596,13,904.121,4,4,0,8,30,585.536,0,0.0,0,0.0,0,0,0,0,5,0,0,0,0,0.0,0
test,0981-0000.svg,298,298,0,2680.996,0,0,0,0,298,2680.996,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,0982-0004.svg,4,4,0,350.003,0,0,0,0,4,350.003,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,0982-0014.svg,292,292,3,2133.452,1,0,0,1,64,1205.507,199,617.421,0,0.0,2,0,0,2,0,0,0,0,0,0.0,0
test,0982-0019.svg,188,188,1,1143.297,0,0,0,0,6,211.159,137,392.776,2,124.0,1,0,0,1,0,0,0,0,0,0.0,0
test,0984-0002.svg,4,4,0,560.0,0,0,0,0,0,0.0,4,560.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,0984-0009.svg,531,531,25,4163.436,16,1,0,17,238,2556.513,0,0.0,0,0.0,1,1,0,2,6,0,0,0,0,0.0,0
test,0984-0013.svg,334,334,23,2112.956,14,0,0,14,109,1100.885,10,557.0,0,0.0,0,0,0,0,9,0,0,0,0,0.0,0
test,0984-0014.svg,305,305,23,2070.243,14,0,0,14,106,1091.937,4,560.0,0,0.0,0,0,0,0,9,0,0,0,0,0.0,0
test,0985-0020.svg,143,143,9,1985.183,3,5,0,8,55,941.4,0,0.0,0,0.0,1,0,0,1,0,0,0,0,0,0.0,0
test,0985-0025.svg,658,658,13,854.419,4,3,0,7,41,615.242,0,0.0,0,0.0,0,0,0,0,6,0,0,0,0,0.0,0
test,0986-0001.svg,8,8,0,386.795,0,0,0,0,8,386.795,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,0986-0002.svg,64,64,0,633.988,0,0,0,0,64,633.988,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,0986-0003.svg,56,56,0,504.914,0,0,0,0,56,504.914,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,0986-0024.svg,178,178,0,2292.541,0,0,0,0,178,2292.541,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,0986-0034.svg,8,8,0,443.086,0,0,0,0,8,443.086,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,0986-0045.svg,6,6,0,275.376,0,0,0,0,6,275.376,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,0986-0046.svg,64,64,0,634.008,0,0,0,0,64,634.008,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,0987-0006.svg,541,541,18,4861.564,8,1,0,9,135,2044.906,0,0.0,0,0.0,1,7,0,8,1,0,0,0,0,0.0,0
test,0987-0018.svg,436,391,20,2957.754,8,4,0,12,211,2112.379,0,0.0,0,0.0,0,0,0,0,8,0,0,0,0,0.0,12
test,0987-0032.svg,181,138,19,1052.876,13,0,4,17,22,252.328,0,0.0,0,0.0,0,2,0,2,0,0,0,0,0,0.0,4
test,0988-0006.svg,111,111,4,973.347,1,2,0,3,33,404.636,0,0.0,8,90.2,1,0,0,1,0,0,0,0,0,0.0,0
test,0989-0111.svg,50,50,0,385.8,0,0,0,0,0,0.0,50,385.8,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,0989-0133.svg,230,230,11,2722.151,7,0,0,7,82,1209.0,0,0.0,0,0.0,1,3,0,4,0,0,0,0,0,0.0,0
test,0989-0152.svg,401,401,18,2632.306,10,0,0,10,119,1103.092,63,260.247,0,0.0,1,0,0,1,7,0,0,0,0,0.0,0
test,0989-0153.svg,157,157,11,1745.878,6,0,0,6,58,803.213,0,0.0,0,0.0,0,5,0,5,0,0,0,0,0,0.0,0
test,0989-0175.svg,36,36,5,436.764,1,4,0,5,0,0.0,10,46.4,2,27.98,0,0,0,0,0,0,0,0,0,0.0,0
test,0989-0195.svg,8,8,1,77.99,1,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,0989-0254.svg,312,312,4,1281.914,4,0,0,4,24,262.178,252,623.1,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,0990-0031.svg,708,708,23,6631.146,13,3,0,16,243,3182.002,0,0.0,0,0.0,1,6,0,7,0,0,0,0,0,0.0,0
test,0990-0038.svg,92,92,7,1217.018,2,5,0,7,50,671.32,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,0992-0003.svg,938,938,19,1222.253,4,4,0,8,58,914.499,0,0.0,0,0.0,0,0,0,0,10,1,0,0,0,0.0,0
test,0992-0008.svg,791,791,32,1790.74,13,5,0,18,85,1083.466,0,0.0,0,0.0,0,0,0,0,14,0,0,0,0,0.0,0
test,0992-0020.svg,143,143,9,1985.183,3,5,0,8,55,941.4,0,0.0,0,0.0,1,0,0,1,0,0,0,0,0,0.0,0
test,0993-0010.svg,173,173,0,2048.714,0,0,0,0,173,2048.714,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,0995-0003.svg,676,676,19,2943.624,10,0,0,10,101,919.62,73,504.0,0,0.0,2,1,0,3,6,0,0,0,0,0.0,0
test,0996-0002.svg,1125,978,37,3916.251,18,6,0,24,401,2325.268,0,0.0,4,93.523,1,1,0,2,6,3,0,2,0,0.0,12
test,0996-0010.svg,1119,943,35,4015.403,17,6,0,23,434,2402.919,0,0.0,4,137.523,1,1,0,2,4,4,0,2,0,0.0,14
test,0998-0006.svg,31,31,3,656.395,1,0,0,1,9,132.865,0,0.0,2,280.0,2,0,0,2,0,0,0,0,0,0.0,0
test,1001-0003.svg,182,182,0,1982.441,0,0,0,0,182,1982.441,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,1001-0006.svg,138,138,0,1416.713,0,0,0,0,138,1416.713,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,1002-0002.svg,30,30,1,388.694,1,0,0,1,25,340.974,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,1002-0012.svg,65,65,5,1880.368,3,2,0,5,36,1521.344,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,1002-0027.svg,36,36,3,426.616,1,1,0,2,23,227.57,0,0.0,0,0.0,1,0,0,1,0,0,0,0,0,0.0,0
test,1002-0039.svg,63,63,3,542.289,1,0,0,1,10,513.656,0,0.0,0,0.0,0,0,0,0,2,0,0,0,0,0.0,0
test,1002-0040.svg,87,87,7,1238.047,4,3,0,7,27,469.702,0,0.0,3,114.8,0,0,0,0,0,0,0,0,0,0.0,0
test,1002-0046.svg,182,182,4,2220.198,0,0,0,0,54,1457.774,0,0.0,0,0.0,0,4,0,4,0,0,0,0,0,0.0,0
test,1002-0049.svg,228,228,11,2933.302,7,2,0,9,100,1626.888,0,0.0,0,0.0,2,0,0,2,0,0,0,0,0,0.0,0
test,1002-0064.svg,635,635,24,5356.457,15,2,0,17,250,2866.389,0,0.0,0,0.0,1,6,0,7,0,0,0,0,0,0.0,0
test,1002-0083.svg,3,3,0,80.04,0,0,0,0,0,0.0,0,0.0,3,80.04,0,0,0,0,0,0,0,0,0,0.0,0
test,1004-0016.svg,46,46,3,1180.947,0,3,0,3,29,791.658,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,1004-0017.svg,176,176,8,2025.633,2,3,0,5,69,1159.817,0,0.0,0,0.0,3,0,0,3,0,0,0,0,0,0.0,0
test,1005-0021.svg,106,106,2,1776.034,1,0,0,1,25,794.919,0,0.0,43,543.079,1,0,0,1,0,0,0,0,0,0.0,0
test,1007-0062.svg,959,781,19,2519.429,4,4,0,8,215,1737.045,0,0.0,16,235.0,0,0,0,0,4,0,0,7,0,0.0,14
test,1008-0127.svg,143,143,7,1742.99,7,0,0,7,69,977.776,22,479.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,1008-0149.svg,611,611,27,5608.939,15,3,0,18,295,2970.116,0,0.0,0,0.0,2,7,0,9,0,0,0,0,0,0.0,0
test,1008-0170.svg,856,856,45,3343.797,17,2,0,19,191,2012.144,0,0.0,0,0.0,2,3,0,5,21,0,0,0,0,0.0,0
test,1008-0192.svg,168,168,7,1715.126,2,1,0,3,25,409.81,34,485.522,0,0.0,1,0,0,1,3,0,0,0,0,0.0,0
test,1008-0195.svg,130,130,6,1590.929,6,0,0,6,57,660.733,24,610.766,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,1009-0001.svg,323,323,21,1306.096,8,2,0,10,47,727.68,0,0.0,4,57.36,0,1,0,1,10,0,0,0,0,0.0,0
test,1009-0006.svg,728,728,35,4944.846,11,2,0,13,149,2103.518,0,0.0,0,0.0,1,7,0,8,14,0,0,0,0,0.0,0
test,1009-0026.svg,555,555,18,4231.094,8,2,0,10,112,1584.428,0,0.0,0,0.0,0,8,0,8,0,0,0,0,0,0.0,0
test,1009-0037.svg,159,159,13,1074.028,4,4,0,8,51,615.526,0,0.0,0,0.0,0,0,0,0,5,0,0,0,0,0.0,0
test,1010-0014.svg,422,422,0,1872.455,0,0,0,0,0,0.0,422,1872.455,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,1010-0021.svg,241,241,6,1150.362,3,0,0,3,36,357.353,156,427.697,0,0.0,1,2,0,3,0,0,0,0,0,0.0,0
test,1010-0022.svg,397,397,5,2637.829,2,0,0,2,30,336.783,285,1279.559,2,103.353,1,2,0,3,0,0,0,0,0,0.0,0
test,1010-0027.svg,285,285,0,1279.558,0,0,0,0,103,744.468,182,535.09,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,1010-0032.svg,193,193,0,545.685,0,0,0,0,0,0.0,193,545.685,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,1010-0034.svg,2590,2587,49,3211.966,22,0,0,22,117,1499.086,142,397.666,2,55.647,1,0,0,1,26,0,0,0,0,0.0,1
test,1010-0035.svg,291,291,13,3060.786,9,0,0,9,102,1393.147,0,0.0,0,0.0,1,3,0,4,0,0,0,0,0,0.0,0
test,1010-0060.svg,292,292,3,1315.289,2,0,0,2,43,441.878,202,560.804,0,0.0,1,0,0,1,0,0,0,0,0,0.0,0
test,1011-0018.svg,5,5,0,263.951,0,0,0,0,5,263.951,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,1011-0019.svg,6,6,0,257.807,0,0,0,0,6,257.807,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,1011-0029.svg,49,49,0,1566.918,0,0,0,0,49,1566.918,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,1011-0059.svg,109,109,1,2847.813,0,0,0,0,96,2747.178,0,0.0,0,0.0,1,0,0,1,0,0,0,0,0,0.0,0
test,1011-0080.svg,32,32,0,564.628,0,0,0,0,32,564.628,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,1011-0084.svg,51,51,10,1101.59,0,10,0,10,21,966.591,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,1011-0091.svg,58,58,0,1171.835,0,0,0,0,58,1171.835,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,1011-0105.svg,17,17,0,387.393,0,0,0,0,17,387.393,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,1011-0114.svg,43,43,0,777.799,0,0,0,0,43,777.799,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,1011-0126.svg,4,4,0,270.0,0,0,0,0,4,270.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,1012-0978.svg,203,203,11,2259.435,8,0,0,8,99,1492.25,0,0.0,0,0.0,1,2,0,3,0,0,0,0,0,0.0,0
test,1012-1015.svg,19,19,0,682.89,0,0,0,0,3,146.89,16,536.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,1012-1048.svg,136,136,6,1878.428,4,1,0,5,39,629.42,31,663.06,0,0.0,1,0,0,1,0,0,0,0,0,0.0,0
test,1013-0018.svg,99,99,0,783.384,0,0,0,0,99,783.384,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,1017-0004.svg,648,648,32,2027.636,12,10,0,22,104,1066.0,0,0.0,0,0.0,0,0,0,0,10,0,0,0,0,0.0,0
test,1017-0005.svg,958,958,33,4326.509,19,2,0,21,313,2517.922,0,0.0,0,0.0,1,2,0,3,9,0,0,0,0,0.0,0
test,1017-0006.svg,1011,1011,38,4348.195,24,0,0,24,269,2402.128,0,0.0,0,0.0,1,2,0,3,11,0,0,0,0,0.0,0
test,1017-0007.svg,571,571,19,1904.212,11,0,0,11,92,983.303,58,533.0,0,0.0,0,0,0,0,8,0,0,0,0,0.0,0
test,1018-0013.svg,11,11,1,140.827,0,0,0,0,0,0.0,0,0.0,0,0.0,1,0,0,1,0,0,0,0,0,0.0,0
test,1019-0001.svg,34,34,0,410.634,0,0,0,0,34,410.634,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,1019-0012.svg,96,96,0,1161.32,0,0,0,0,96,1161.32,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,1020-0005.svg,74,74,8,764.488,2,6,0,8,26,307.604,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,1020-0011.svg,99,99,12,718.151,4,8,0,12,22,193.783,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,1021-0010.svg,114,114,8,1254.677,5,3,0,8,51,888.982,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,1023-0015.svg,118,118,0,882.797,0,0,0,0,118,882.797,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,1023-0016.svg,133,133,0,1296.746,0,0,0,0,133,1296.746,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,1024-0009.svg,197,197,9,1858.796,1,4,0,5,62,684.979,0,0.0,0,0.0,4,0,0,4,0,0,0,0,0,0.0,0
test,1024-0013.svg,247,247,10,2543.262,2,4,0,6,106,1148.423,0,0.0,0,0.0,4,0,0,4,0,0,0,0,0,0.0,0
test,1024-0025.svg,328,328,12,2912.941,6,1,0,7,174,1842.651,0,0.0,0,0.0,2,1,0,3,2,0,0,0,0,0.0,0
test,1024-0030.svg,27,27,0,642.665,0,0,0,0,15,98.0,12,544.666,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,1025-0011.svg,435,435,16,3769.844,8,3,0,11,131,1892.012,0,0.0,0,0.0,0,5,0,5,0,0,0,0,0,0.0,0
test,1025-0020.svg,6,6,0,63.258,0,0,0,0,6,63.258,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,1025-0036.svg,206,206,13,1971.212,7,5,0,12,115,1094.551,0,0.0,0,0.0,0,1,0,1,0,0,0,0,0,0.0,0
test,1026-0003.svg,119,119,4,742.039,0,3,0,3,10,297.0,0,0.0,0,0.0,1,0,0,1,0,0,0,0,0,0.0,0
test,1026-0010.svg,1570,1333,51,5085.098,18,5,0,23,449,3512.917,0,0.0,0,0.0,3,1,0,4,9,4,0,11,0,0.0,21
test,1027-0040.svg,456,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,1027-0050.svg,93,65,7,920.757,6,0,0,6,18,248.207,0,0.0,0,0.0,1,0,0,1,0,0,0,0,0,0.0,3
test,1027-0054.svg,80,80,5,1261.347,5,0,0,5,53,1039.743,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,1027-0071.svg,2092,2092,32,3669.237,12,2,0,14,706,2959.754,58,191.822,893,86.007,0,0,0,0,18,0,0,0,0,0.0,0
test,1027-0074.svg,63,63,2,942.898,2,0,0,2,23,561.752,18,227.6,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,1027-0092.svg,1699,140,6,1351.797,3,1,0,4,54,736.755,0,0.0,0,0.0,1,0,0,1,0,0,0,1,0,0.0,15
test,1027-0093.svg,845,205,6,1670.107,5,0,0,5,57,828.073,46,303.741,0,0.0,1,0,0,1,0,0,0,0,0,0.0,6
test,1027-0094.svg,213,213,3,1589.902,2,0,0,2,127,1275.542,0,0.0,0,0.0,1,0,0,1,0,0,0,0,0,0.0,0
test,1028-0000.svg,175,175,0,1294.323,0,0,0,0,175,1294.323,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,1029-0002.svg,133,133,8,1033.703,2,3,0,5,40,561.852,0,0.0,2,248.68,0,0,0,0,3,0,0,0,0,0.0,0
test,1029-0003.svg,41,41,2,746.645,1,1,0,2,26,515.32,0,0.0,6,153.565,0,0,0,0,0,0,0,0,0,0.0,0
test,1029-0006.svg,719,719,37,4738.716,13,2,0,15,136,1895.518,0,0.0,0,0.0,1,7,0,8,14,0,0,0,0,0.0,0
test,1030-0016.svg,1305,903,28,3916.543,6,3,0,9,465,3172.65,0,0.0,6,64.4,2,1,0,3,4,2,0,10,0,0.0,12
test,1031-0007.svg,1779,1369,51,4713.915,9,11,0,20,366,2999.558,0,0.0,8,208.0,0,1,0,1,9,2,1,18,0,0.0,21
test,1031-0012.svg,1884,1496,55,5391.183,15,12,0,27,364,3081.287,0,0.0,16,309.0,1,1,0,2,9,1,1,15,0,0.0,19
test,1031-0017.svg,2223,1761,66,4947.819,12,16,0,28,406,3169.898,0,0.0,24,390.998,1,0,0,1,13,2,1,21,0,0.0,21
test,1033-0017.svg,6,6,0,316.9,0,0,0,0,6,316.9,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,1035-0013.svg,1521,1144,55,3870.561,9,16,0,25,280,2190.608,0,0.0,14,242.0,1,1,0,2,9,2,0,17,0,0.0,22
test,1035-0035.svg,2000,1539,67,4428.351,12,18,0,30,409,3314.811,0,0.0,0,0.0,1,0,0,1,13,2,0,21,0,0.0,20
test,1035-0057.svg,1155,897,33,2827.852,6,7,0,13,211,1611.242,0,0.0,12,192.0,1,0,0,1,7,1,0,11,0,0.0,13
test,1036-0001.svg,209,209,0,2286.152,0,0,0,0,209,2286.152,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,1036-0004.svg,206,206,0,2560.488,0,0,0,0,206,2560.488,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
test,1037-0005.svg,166,166,5,1521.489,4,0,0,4,34,665.482,0,0.0,12,85.291,1,0,0,1,0,0,0,0,0,0.0,0
